id,bmc School,first_name,last_name,age,program,level,gender,dob,doa,udid ,aadhar ,disability,severity,address,contact,status mob no,school,age while refering,standard at non special,casestudy,add nd sub,two words,vocab building,TRADITIONAL AND MODERN GAME,mumbai topo,lemon srbat making ,stamping the design ,baseline consolidate ,endline consolidate ,no. of bl,no. of el
714,2,Grissel,Valintine,26,2,3,Female,8/24/2012,1/19/2020,714,3124685628,4,9,Apt 1929,4825299490,5219122851,9,9,3,8,8,FALSE,5,2,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
715,5,Sydel,Scorrer,20,3,2,Female,8/24/2001,8/13/2011,715,5134774722,1,6,Apt 3,4665682194,2322093254,3,3,8,9,6,TRUE,2,8,6,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
716,5,Iago,Brickwood,11,9,2,Male,10/9/2003,1/16/2022,716,1785897217,5,3,Room 708,5552763483,7937244674,7,21,9,3,6,FALSE,7,1,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
717,7,Estevan,Bobasch,19,5,3,Male,11/1/2003,10/22/2019,717,7787125837,6,9,Room 760,2694743986,1606796240,10,3,9,2,3,TRUE,8,7,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
718,1,Lanny,O'Dare,10,10,2,Male,12/11/2013,4/7/2016,718,8471209446,4,1,Room 1519,7859158833,3891720076,5,14,7,5,4,TRUE,6,9,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
719,1,Murdock,Bunting,30,10,1,Male,6/15/2011,12/3/2006,719,9202652120,5,3,19th Floor,1535780886,8643217670,2,3,11,5,6,FALSE,7,4,3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
720,7,Danita,Sainteau,49,6,2,Female,1/14/2014,5/2/2007,720,9237050895,4,3,Suite 47,1508898111,3204418618,7,11,6,10,4,TRUE,1,10,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
721,1,Melonie,Dobby,25,10,2,Female,2/10/2015,9/8/2017,721,9753899270,2,1,PO Box 25874,6564666888,9098246362,10,7,11,3,10,TRUE,2,8,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
722,8,Leland,Biaggioli,10,2,3,Male,4/17/2010,2/15/2021,722,3848002035,5,4,PO Box 38689,4811690141,117930008,6,12,9,5,7,FALSE,5,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
723,4,Sharla,Advani,33,4,1,Female,5/27/2013,11/16/2010,723,4075110893,1,5,PO Box 86653,1704163927,8537925136,10,29,11,1,10,FALSE,3,5,9,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
724,7,Guglielma,Perchard,45,4,1,Bigender,7/29/2001,1/26/2008,724,748167862,2,5,PO Box 39718,6803962539,1176068474,2,17,4,10,1,TRUE,7,6,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
725,2,Evangeline,Pocock,7,8,1,Female,3/3/2014,10/8/2016,725,1904877176,2,6,PO Box 10706,3462009753,6022169348,10,25,5,2,5,FALSE,9,9,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
726,5,Gennifer,Jorck,9,6,2,Female,1/29/2014,3/5/2022,726,9789547455,2,3,Suite 78,4659703789,4018629117,2,19,11,4,4,TRUE,1,5,7,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
727,8,Collete,Kliemchen,7,10,3,Female,4/9/2018,3/20/2017,727,1475832877,2,7,PO Box 94096,5961658775,4948063967,9,30,5,7,2,TRUE,1,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
728,2,Hermon,Cuerdall,31,4,3,Non-binary,1/21/2017,6/10/2016,728,6347188554,3,2,PO Box 38645,248936395,6861534749,4,3,1,8,1,TRUE,10,3,9,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
729,3,Brose,Dodworth,48,4,1,Male,7/26/2002,10/5/2018,729,2880221137,7,1,Room 1315,6048712987,115675582,10,13,2,9,8,TRUE,1,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
730,4,Tessi,Cottesford,25,2,3,Female,11/15/2007,6/5/2011,730,7170938065,2,9,Apt 1515,6367183779,3755283425,9,24,4,7,6,TRUE,9,6,8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
731,6,Lila,Woodnutt,48,3,1,Female,5/1/2018,4/15/2019,731,396679307,5,3,18th Floor,100598773,908683898,5,5,7,1,2,TRUE,9,1,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
732,6,Virgilio,Kirsch,35,6,3,Male,4/6/2003,11/29/2020,732,2232222969,6,1,Apt 113,4374138846,6808192553,7,29,6,3,4,FALSE,10,4,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
733,9,Joeann,Colmer,27,4,2,Female,11/23/2010,1/14/2012,733,1795125691,3,6,Apt 1385,7371665945,1448328187,1,3,4,10,1,TRUE,1,9,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
734,3,Ladonna,Ivan,34,8,1,Female,2/22/2002,1/4/2013,734,864852681,7,1,Suite 85,7996355681,9962029287,4,3,3,8,6,TRUE,2,2,7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
735,3,Jody,Bonifas,9,2,2,Male,11/10/2015,4/21/2022,735,6317638098,1,10,PO Box 95381,7886591798,9378887007,5,17,7,10,6,FALSE,5,9,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
736,3,Dionis,Dowsey,23,7,1,Female,8/20/2010,7/27/2019,736,3118802332,6,9,PO Box 67996,4034370106,5140016567,3,29,6,8,9,FALSE,2,1,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
737,7,Fidela,Stowers,50,7,1,Female,8/14/2007,6/8/2020,737,1011539268,4,6,Room 933,2908816407,4647723569,3,5,4,10,6,FALSE,7,4,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
738,8,Donia,Langstaff,46,3,2,Female,11/20/2018,8/14/2020,738,5843615456,1,6,10th Floor,8795519041,4684535142,6,9,1,10,5,TRUE,1,1,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
739,6,Penn,Darrigrand,10,3,2,Male,12/21/2017,4/6/2023,739,531015203,6,3,1st Floor,8281359218,8189696408,1,25,12,10,5,FALSE,4,2,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
740,2,Rennie,Lorenzini,34,9,3,Female,8/16/2017,9/28/2006,740,6763525230,7,1,Suite 88,9723091178,2071436490,3,10,8,6,1,TRUE,10,6,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
741,2,Wini,Glazier,9,2,1,Female,2/5/2012,1/2/2006,741,782024548,6,5,Room 1859,9225795114,8416293279,10,27,9,2,1,TRUE,6,10,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
742,10,Vivyanne,Egre,25,8,2,Female,11/22/2012,8/29/2013,742,3479265049,4,7,20th Floor,1646566823,5498089260,2,11,10,9,9,TRUE,6,3,8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
743,10,Cherie,Wyllis,41,10,1,Female,8/26/2015,5/21/2020,743,4495513257,6,2,PO Box 20292,6937187092,6828897021,7,14,7,7,10,TRUE,4,7,7,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
744,10,Vikky,Bremmell,3,4,2,Female,3/27/2002,9/10/2018,744,9931414391,2,6,8th Floor,2839355310,8392103327,1,17,9,2,7,TRUE,3,6,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
745,10,Kasper,Leaver,15,3,1,Male,3/11/2011,1/1/2021,745,4442048320,6,1,PO Box 26087,6352509908,5017278125,1,18,4,6,4,TRUE,3,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
746,1,Margalo,Kerrod,6,8,2,Female,6/17/2004,10/31/2012,746,9163544350,2,1,Suite 1,6788935092,7578144871,9,9,8,3,3,FALSE,5,5,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
747,7,Franzen,Berthot,14,6,1,Male,7/18/2011,5/17/2019,747,9205381233,6,4,Room 1445,8768709218,1522820140,8,8,3,3,5,FALSE,10,1,8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
748,4,Max,Rooksby,34,8,2,Male,12/19/2001,11/28/2014,748,7606586713,4,8,Room 1866,9668266803,7232428227,10,29,10,2,7,FALSE,1,9,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
749,3,Julina,Colthard,8,1,3,Genderfluid,3/8/2015,8/1/2022,749,5460652782,7,4,Room 186,3082440479,5191663721,3,7,9,7,4,FALSE,8,8,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
750,1,Bondon,Pawfoot,28,2,3,Male,7/17/2016,9/1/2010,750,5235171810,5,6,Suite 41,9814850535,9059168496,1,10,6,2,7,TRUE,5,8,5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
751,8,Kally,Eberts,28,7,2,Female,11/22/2018,9/6/2008,751,6051609555,5,6,Apt 675,1799338916,3501147368,6,25,12,8,10,FALSE,8,8,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
752,4,Dania,Poppleton,41,6,1,Female,4/7/2002,4/29/2019,752,770363520,7,5,Apt 886,5347916559,585396760,5,9,5,2,7,TRUE,5,5,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
753,4,Salim,Farnhill,21,8,3,Male,10/30/2011,2/24/2017,753,4187402276,4,1,Suite 68,5201280609,1884927513,10,30,4,1,7,FALSE,4,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
754,8,Dalston,Krause,44,10,2,Male,2/26/2011,2/8/2007,754,2766496874,6,10,Suite 39,6606842859,7038089838,3,22,1,3,4,FALSE,2,5,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
755,1,Kamillah,Plant,46,2,3,Female,7/20/2015,5/14/2016,755,7021960476,6,5,Suite 51,6240334510,4152006013,3,30,1,3,4,FALSE,2,6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
756,10,Anica,Chance,47,10,2,Female,3/30/2015,8/11/2012,756,9634931367,6,9,Room 1947,41513134,9573627728,4,26,7,4,9,FALSE,7,10,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
757,6,Darryl,Atwell,19,10,1,Male,8/24/2014,2/19/2012,757,4334132650,2,7,Suite 71,2727886373,2614999431,4,4,7,9,8,TRUE,1,5,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
758,9,Augustina,Sabattier,16,5,2,Female,2/1/2006,10/29/2005,758,9385814265,4,8,Suite 53,2074563558,2248043775,2,9,12,6,1,FALSE,10,9,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
759,10,Alicia,Jeves,9,10,3,Female,7/8/2016,7/13/2022,759,6175947312,4,1,Room 624,979956951,9321586555,2,20,3,3,9,FALSE,6,5,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
760,3,Jennine,Sycamore,21,3,2,Agender,2/6/2014,10/10/2020,760,8810883357,4,8,7th Floor,2842931785,8099506448,5,6,6,3,1,FALSE,2,3,8,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
761,9,Elisha,Nerval,45,9,3,Female,9/5/2012,2/9/2014,761,7886322290,2,6,Suite 96,1454705493,4732300227,3,13,11,9,8,FALSE,8,10,3,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
762,5,Roxy,Beresford,19,1,2,Female,10/5/2017,3/21/2010,762,2689829851,7,7,9th Floor,6202279753,8108327067,6,19,2,7,7,FALSE,3,7,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
763,5,Sidnee,Brandli,47,7,1,Male,6/17/2012,10/23/2005,763,9654518228,7,10,Apt 916,6702317832,2294605780,9,9,10,6,5,TRUE,1,9,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
764,9,Linn,Stidson,18,7,3,Female,12/17/2004,10/15/2014,764,8792861210,5,9,2nd Floor,1905565372,4562378387,7,29,5,7,10,TRUE,10,10,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
765,8,Sapphira,Mabbot,22,7,3,Female,6/12/2017,8/16/2020,765,8916273455,5,4,Room 1180,5048078764,3574815492,8,4,3,10,1,FALSE,6,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
766,8,Joceline,Joust,4,4,1,Female,5/29/2005,4/3/2012,766,9159654724,7,2,Room 258,7430216706,5340345947,8,4,5,2,9,TRUE,9,10,9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
767,8,Susannah,Pampling,9,1,2,Female,7/10/2004,11/9/2020,767,8225817958,7,4,16th Floor,2304668534,4243357242,2,11,5,10,2,TRUE,5,9,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
768,5,Isa,Van Hault,48,9,1,Male,12/11/2008,7/5/2018,768,8203619150,4,1,Apt 514,2802160478,3300684129,4,7,11,10,5,TRUE,4,6,10,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
769,1,Pattie,Reboul,7,5,3,Female,3/17/2019,12/20/2005,769,6474570946,5,5,PO Box 82627,7669548096,1576629015,5,13,5,2,2,TRUE,7,6,8,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
770,1,Karmen,Proschek,49,3,3,Female,2/2/2004,3/1/2009,770,9704523513,6,9,Suite 90,4034904887,2989079378,10,18,11,6,2,FALSE,8,1,10,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
771,6,Demott,Wittering,33,10,3,Male,4/5/2018,3/1/2006,771,1652603026,2,7,Room 1967,4131683342,7458726342,4,3,8,8,8,TRUE,10,10,7,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
772,1,Hetty,Micco,17,3,3,Female,8/31/2005,10/27/2013,772,7564372540,4,8,PO Box 53895,5040221843,7124840457,4,5,3,2,9,TRUE,6,8,10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
773,6,Valeda,Beresford,23,2,3,Female,6/30/2015,3/15/2020,773,7786052658,6,9,Suite 11,1808101014,6553983143,9,29,12,1,1,TRUE,2,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
774,10,Carolee,Ayars,45,5,3,Female,5/19/2002,11/2/2022,774,4125389411,3,3,Suite 62,5723656414,8017640129,9,15,8,5,2,FALSE,5,8,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
775,7,Aurlie,De Santos,41,4,3,Female,12/12/2006,10/26/2013,775,86094807,5,9,Room 672,5842070049,9357307206,10,17,10,6,1,FALSE,3,8,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
776,7,Cilka,Springer,12,1,3,Female,1/6/2010,5/21/2011,776,7656049142,6,6,PO Box 69119,3334128156,7244437129,5,22,5,9,6,TRUE,10,2,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
777,1,Beck,Tomovic,2,2,3,Genderqueer,8/4/2002,6/3/2017,777,110463579,4,7,PO Box 10524,5543759924,7478212379,4,5,4,5,5,TRUE,5,9,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
778,9,Bernarr,Soppit,19,3,2,Male,10/6/2009,12/3/2017,778,4054908659,2,2,Room 176,6889242246,9479924250,3,20,11,10,3,FALSE,3,4,7,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
779,4,Florentia,Schoolfield,29,7,3,Female,11/7/2017,12/18/2014,779,6151653106,7,6,9th Floor,8446775026,6370131075,10,26,11,7,2,FALSE,6,9,9,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
780,1,Annamaria,Sommerton,16,2,2,Female,6/27/2003,7/4/2019,780,3944583604,4,8,Room 465,3281663389,7636500728,1,21,1,4,2,FALSE,1,4,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
781,1,Hillary,Grandin,37,2,2,Male,7/9/2004,9/23/2014,781,1308603932,7,10,Apt 983,8948639390,7136532299,8,10,9,6,8,TRUE,3,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
782,9,Gillan,Cason,46,6,3,Female,4/28/2017,10/5/2009,782,9072093348,7,7,PO Box 55682,760418306,7969500846,1,6,6,8,6,TRUE,9,6,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
783,1,Dyane,Empringham,49,6,2,Female,5/3/2008,9/26/2022,783,9929515585,6,5,Suite 6,5616785814,1690615354,5,15,12,10,7,TRUE,6,3,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
784,10,Averell,Huntall,28,3,3,Male,2/19/2013,8/9/2008,784,901586501,3,1,6th Floor,4336607257,4588092839,4,7,11,8,10,TRUE,3,8,9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
785,7,Ches,Barkus,18,5,1,Male,5/4/2003,11/19/2015,785,4023863157,2,8,PO Box 22071,6780736112,5750718522,7,5,7,1,5,FALSE,8,9,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
786,1,Cart,Munnery,22,6,3,Male,5/28/2008,5/15/2017,786,5061340531,4,2,19th Floor,305516450,8441931674,7,24,3,7,6,FALSE,6,2,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
787,6,Reamonn,Clapston,37,8,2,Non-binary,6/15/2011,7/9/2019,787,2744366773,7,2,Apt 1212,98493787,4516300850,1,9,7,5,8,TRUE,3,10,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
788,8,Jeremias,Vashchenko,30,7,1,Male,4/24/2012,6/18/2022,788,1449041841,7,5,Room 1956,8316183323,4878218029,4,24,3,4,10,FALSE,2,4,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
789,9,Teodorico,Coughtrey,37,9,3,Male,5/8/2012,8/16/2016,789,1767328044,4,3,Apt 716,1954415273,1721191186,1,19,3,10,4,TRUE,6,1,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
790,7,Elyse,Rustan,49,8,1,Female,5/15/2008,3/14/2008,790,6560957306,2,10,Room 1487,2063266360,3659436771,9,20,12,2,3,TRUE,5,2,7,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
791,3,Ginnifer,Glencrash,34,3,3,Female,4/17/2013,9/15/2019,791,2748880455,5,5,Apt 354,1584337036,148068618,3,17,10,9,4,FALSE,9,3,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
792,10,Kristan,Turneux,31,7,1,Agender,5/25/2013,9/13/2013,792,4839033250,4,7,PO Box 21922,6993149311,3474446924,8,13,2,9,10,TRUE,9,4,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
793,1,Nicoli,Ivanikhin,36,6,1,Female,9/15/2013,3/4/2020,793,174190336,5,1,Suite 16,841648417,7922834284,7,9,9,2,3,TRUE,2,5,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
794,3,Phaidra,Wathell,32,7,1,Female,9/4/2011,5/13/2020,794,4674401364,6,1,Suite 37,4528507331,6994997901,8,17,5,1,9,TRUE,5,6,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
795,3,Blanche,Cubitt,8,1,1,Genderqueer,10/27/2016,8/29/2016,795,3255303052,2,6,Room 1421,5597948806,3392421952,7,21,3,8,7,TRUE,9,6,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
796,9,Ginevra,Huxham,21,8,1,Female,3/9/2008,8/30/2009,796,4008068716,1,4,PO Box 75566,7477060605,9077069941,6,12,11,3,2,FALSE,4,3,8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
797,9,Timothy,Greening,39,7,2,Male,8/9/2009,10/31/2007,797,6296352867,6,3,Room 1445,8381156955,3944256115,7,23,11,10,3,TRUE,6,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
798,2,Towny,Martinson,37,3,2,Bigender,1/26/2018,5/20/2018,798,4480267905,4,1,PO Box 23340,6996248906,3542969125,6,29,10,4,5,FALSE,1,1,6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
799,4,Bathsheba,Fields,27,10,2,Female,3/6/2010,2/5/2011,799,4011159131,7,4,Room 618,8541747514,6329104212,8,9,5,6,9,FALSE,3,10,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
800,9,Hall,Hobble,42,3,3,Male,6/30/2015,1/29/2021,800,6381649402,1,9,PO Box 98485,9487807861,5779235546,5,27,1,10,4,FALSE,9,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
801,6,Dottie,Longhirst,41,10,1,Female,11/5/2005,2/11/2020,801,7105883995,5,2,Apt 1103,6494472834,3224737794,6,4,5,6,10,TRUE,2,8,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
802,9,Salvidor,Fincher,41,3,3,Male,4/30/2006,7/9/2010,802,4355600939,2,2,12th Floor,1447078594,694708836,6,12,10,4,2,FALSE,4,6,9,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
803,5,Gusta,Twelvetrees,49,4,2,Female,5/5/2013,9/9/2009,803,1153624478,5,10,PO Box 42627,1307921167,2542328889,10,4,4,4,9,FALSE,3,5,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
804,7,Ruddy,Mosten,39,8,2,Male,10/19/2014,2/7/2014,804,8076221196,3,7,Apt 638,2857572093,6471523785,2,6,12,10,6,TRUE,1,9,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
805,5,Brendis,Bavester,14,1,1,Male,9/5/2013,12/18/2009,805,6974480245,2,10,1st Floor,3017272524,9386519941,8,4,9,2,10,TRUE,6,5,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
806,5,Errol,Batalini,47,4,3,Male,5/2/2015,8/7/2009,806,6341917694,5,1,Apt 25,4593236126,295343443,9,29,9,9,9,FALSE,4,9,8,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
807,9,Elias,Gallifont,13,5,1,Male,5/4/2017,7/31/2014,807,3157699938,6,2,PO Box 63349,9206610848,7778213591,2,17,11,6,2,FALSE,6,2,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
808,3,Elston,Schulke,17,1,3,Male,3/30/2017,4/16/2020,808,6985939104,3,3,Room 1611,4831378364,3854754736,6,15,4,2,7,TRUE,6,3,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
809,7,Jess,Lissandre,37,7,1,Female,7/10/2008,4/16/2006,809,1212150546,6,10,Apt 1635,1225836417,6940828222,9,22,5,3,1,TRUE,4,4,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
810,1,Quinn,Allred,50,10,2,Male,1/16/2015,1/31/2007,810,8419909203,4,5,PO Box 9485,8003949114,9599609530,3,29,6,6,10,FALSE,7,2,10,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
811,8,Nannette,Bushill,27,2,1,Female,2/16/2007,10/24/2008,811,8599018280,4,2,PO Box 61119,9742043078,5830377438,1,22,1,1,5,FALSE,3,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
812,8,Jannelle,Jearum,50,2,2,Female,4/4/2007,6/8/2006,812,571425151,4,6,Suite 97,5568178674,8008881437,6,14,6,10,4,TRUE,10,4,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
813,8,Gris,Bierman,23,2,1,Male,11/14/2013,5/26/2011,813,1204286434,3,8,18th Floor,4248496712,8443423625,3,28,5,6,7,TRUE,5,3,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
814,3,Brant,Delany,22,9,1,Male,11/14/2009,1/11/2023,814,1476851646,6,4,9th Floor,747474974,5201285546,8,23,7,1,6,FALSE,9,7,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
815,10,Valle,Forsbey,10,2,2,Male,8/16/2013,4/10/2021,815,6773424097,6,10,Apt 224,8499099076,7744313437,1,23,2,7,8,TRUE,10,5,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
816,9,Jake,Davidman,47,2,3,Male,8/25/2004,12/19/2009,816,5316439929,2,2,PO Box 22931,9277666870,1770550852,1,14,2,6,8,FALSE,9,3,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
817,5,Clim,Threadgill,25,5,1,Male,5/5/2009,11/12/2010,817,690696973,3,8,Room 1169,6280835715,2135405779,2,30,8,6,3,FALSE,6,4,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
818,5,Chen,Emery,15,10,1,Male,7/6/2015,4/12/2007,818,7642730799,6,4,18th Floor,1143126955,850695945,3,7,5,10,7,TRUE,9,9,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
819,10,Dalis,Thornton-Dewhirst,42,9,3,Male,1/15/2007,9/29/2005,819,9321133712,3,9,Apt 1138,6297967202,6066415018,9,18,11,10,6,TRUE,6,7,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
820,5,Edithe,Gallemore,24,6,1,Female,8/31/2002,5/23/2019,820,7350135459,7,7,PO Box 78120,3497303968,2340528976,8,5,7,9,9,FALSE,8,8,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
821,6,Parker,Phifer,36,10,1,Male,5/1/2011,8/4/2009,821,5433735311,7,7,19th Floor,2247655815,2066605719,1,16,12,2,5,TRUE,6,6,9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
822,9,Editha,Cadle,15,4,1,Female,10/15/2014,10/1/2015,822,8659465709,5,3,Apt 502,8309935412,9736313875,10,21,11,4,4,TRUE,3,8,3,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
823,5,Cayla,Mulqueen,20,1,3,Female,2/22/2017,4/6/2020,823,2257442776,2,7,3rd Floor,8929154360,7056464920,2,22,4,9,9,TRUE,3,6,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
824,6,Hamlen,Moxson,16,3,3,Non-binary,10/3/2003,8/2/2009,824,180264532,2,5,Suite 7,2307512837,3624331094,8,29,3,1,3,FALSE,8,4,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
825,7,Rene,Trounson,24,2,1,Male,1/27/2015,8/5/2015,825,8980081502,5,1,Suite 20,5727724155,194085074,2,19,11,9,3,FALSE,9,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
826,4,Broderick,Sheasby,40,5,1,Male,5/6/2006,12/31/2010,826,9214052999,2,9,12th Floor,6697653272,9712772411,10,4,8,2,4,FALSE,2,4,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
827,10,Baird,Puckinghorne,19,1,3,Male,5/25/2002,3/1/2006,827,8951776174,5,10,PO Box 80313,7102203217,2333475714,9,30,4,4,4,TRUE,9,10,8,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
828,7,Ivonne,Dredge,28,5,1,Female,3/16/2012,8/4/2020,828,1141407213,2,7,Suite 93,912306513,3458739432,1,25,1,9,3,FALSE,9,7,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
829,3,Bartolomeo,Danielot,19,1,2,Male,5/24/2007,3/27/2010,829,2530395160,7,8,Suite 44,5863812109,3596181534,7,11,3,3,8,FALSE,2,5,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
830,9,Carlin,Legerton,34,6,1,Male,12/22/2010,3/29/2013,830,1498946674,3,4,Suite 68,3286382086,5692447487,2,12,11,3,4,FALSE,1,5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
831,3,Ray,Iacovides,50,5,3,Male,8/30/2010,10/24/2009,831,495379239,7,1,Room 472,2111134759,8576130297,6,6,5,8,6,FALSE,2,9,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
832,4,Latrina,Cubin,43,3,3,Female,5/22/2018,8/28/2021,832,335141315,4,2,Apt 521,9050864198,9469374509,6,23,3,5,8,FALSE,8,4,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
